transaction_id,customer_transaction_count_before,customer_avg_amount_before,customer_median_amount_before,customer_amount_std_before,customer_merchant_count_before,customer_device_count_before,customer_instrument_count_before,customer_txn_count_5m,customer_txn_count_30m,customer_txn_count_1h,customer_txn_count_24h,device_txn_count_5m,device_txn_count_1h,instrument_txn_count_5m,instrument_txn_count_1h,device_account_count_before,device_merchant_count_before,instrument_account_count_before,instrument_merchant_count_before,other_customer_device_count_before,other_customer_instrument_count_before,seconds_since_customer_last_transaction,seconds_since_device_last_transaction,seconds_since_instrument_last_transaction,amount_vs_customer_mean,amount_vs_customer_median,customer_amount_zscore,amount,log_amount,hour,day_of_week,is_weekend
txn_04666,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,483558.0,-1.0,0.0,0.0,0.0,7883.85,8.972698475753921,5,2,0
txn_06440,2,344.195,344.195,8.817621561396267,2,2,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,185153.0,11882.0,185153.0,273.15500000000003,273.15500000000003,30.978308390539052,617.35,6.427054640188066,5,2,0
txn_09159,1,374.29,374.29,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,4,5,1,3,158739.0,47194.0,126599.0,2049.09,2049.09,0.0,2423.38,7.793331100579318,5,2,0
txn_00688,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,117944.0,-1.0,0.0,0.0,0.0,1161.32,7.0581732867630835,5,2,0
txn_07196,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,32228.0,-1.0,0.0,0.0,0.0,1196.99,7.088400431395147,6,2,0
txn_01759,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,220708.0,-1.0,0.0,0.0,0.0,12605.98,9.442005907809769,6,2,0
txn_01198,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,553075.0,26406.0,0.0,0.0,0.0,934.92,6.841530002739346,6,2,0
txn_07175,2,1334.345,1334.345,720.2377541131818,2,2,1,0,0,0,0,0,0,0,0,2,2,1,2,2,1,160968.0,319294.0,250400.0,6636.665,6636.665,9.21454750476338,7971.01,8.983691935722264,6,2,0
txn_07659,1,5572.4,5572.4,0.0,1,1,1,0,0,0,0,0,0,0,0,4,4,1,1,3,0,116818.0,77845.0,116818.0,-1090.1299999999992,-1090.1299999999992,0.0,4482.27,8.408107969868045,7,2,0
txn_00658,1,38707.19,38707.19,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,4,1,2,248332.0,153967.0,127061.0,-24734.61,-24734.61,0.0,13972.58,9.544923682842763,7,2,0
txn_02990,1,1252.14,1252.14,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,364822.0,260275.0,364822.0,-86.71000000000004,-86.71000000000004,0.0,1165.43,7.061703081088245,8,2,0
txn_05982,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,189203.0,439737.0,0.0,0.0,0.0,5353.53,8.585698210589264,8,2,0
txn_06890,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,433954.0,185986.0,0.0,0.0,0.0,692.49,6.541736820040252,9,2,0
txn_03529,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,-1.0,449840.0,443914.0,0.0,0.0,0.0,215.65,5.378283148185918,9,2,0
txn_09317,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,-1.0,39158.0,-1.0,0.0,0.0,0.0,2534.1,7.837988362978997,9,2,0
txn_04601,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,77418.0,0.0,0.0,0.0,3020.94,8.013654288234525,9,2,0
txn_08404,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,355593.0,-1.0,0.0,0.0,0.0,9930.45,9.203461768534106,9,2,0
txn_06786,1,18154.44,18154.44,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,375408.0,375408.0,375408.0,-16815.149999999998,-16815.149999999998,0.0,1339.29,7.200641287440427,9,2,0
txn_09171,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,200067.0,507706.0,0.0,0.0,0.0,769.36,6.646857938056011,9,2,0
txn_00659,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,1,-1.0,86213.0,611094.0,0.0,0.0,0.0,511.85,6.23998340475342,9,2,0
txn_07686,1,679.02,679.02,0.0,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,1,2,446150.0,21538.0,2236.0,-297.01,-297.01,0.0,382.01,5.948061098500369,10,2,0
txn_02732,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,40352.0,192064.0,0.0,0.0,0.0,18468.04,9.823851095664892,10,2,0
txn_06324,1,620.44,620.44,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,2,2,618949.0,33623.0,91616.0,4884.85,4884.85,0.0,5505.29,8.613646354130294,10,2,0
txn_05993,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,1,-1.0,391831.0,257465.0,0.0,0.0,0.0,15955.57,9.677625935626144,11,2,0
txn_02295,1,5751.65,5751.65,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,102220.0,102220.0,102220.0,-5252.469999999999,-5252.469999999999,0.0,499.18,6.2149680336377395,11,2,0
txn_04693,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,244796.0,-1.0,0.0,0.0,0.0,3051.3,8.023650683772807,11,2,0
txn_07391,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,4,2,-1.0,75059.0,291559.0,0.0,0.0,0.0,13030.64,9.47513552559093,11,2,0
txn_08166,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,208291.0,-1.0,0.0,0.0,0.0,6297.71,8.74810012950828,11,2,0
txn_04356,1,28140.48,28140.48,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,604861.0,604861.0,-1.0,-27846.35,-27846.35,0.0,294.13,5.687415937235904,11,2,0
txn_03297,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,6869.57,8.835002351206937,12,2,0
txn_07064,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,293245.0,-1.0,0.0,0.0,0.0,1384.47,7.233794711235695,12,2,0
txn_09044,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,484353.0,-1.0,0.0,0.0,0.0,666.45,6.503464481101742,12,2,0
txn_00796,1,453.19,453.19,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,2,1,226559.0,374126.0,22923.0,807.4299999999998,807.4299999999998,0.0,1260.62,7.140151888408398,12,2,0
txn_09571,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,-1.0,-1.0,82623.0,0.0,0.0,0.0,321.73,5.776816060339609,12,2,0
txn_07357,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,206565.0,0.0,0.0,0.0,945.31,6.852570210931669,12,2,0
txn_06012,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,2564.76,7.8500100100140875,12,2,0
txn_09956,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,-1.0,148300.0,-1.0,0.0,0.0,0.0,618.55,6.428993408062502,13,2,0
txn_07367,1,5774.85,5774.85,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,569719.0,642729.0,569719.0,-1623.4000000000005,-1623.4000000000005,0.0,4151.45,8.331453800475764,13,2,0
txn_06135,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,-1.0,245696.0,414833.0,0.0,0.0,0.0,380.19,5.943297938487373,13,2,0
txn_06791,3,4525.406666666667,1258.89,6315.5507850252725,3,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,112431.0,-1.0,112431.0,1013.3933333333334,4279.91,0.16046000860862022,5538.8,8.619713678006637,14,2,0
txn_09251,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,245358.0,-1.0,0.0,0.0,0.0,698.42,6.550251420159796,14,2,0
txn_03895,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,-1.0,101522.0,-1.0,0.0,0.0,0.0,785.71,6.6678596925802,15,2,0
txn_00437,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,-1.0,34016.0,-1.0,0.0,0.0,0.0,977.44,6.88595946661168,15,2,0
txn_04638,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,239586.0,-1.0,0.0,0.0,0.0,1010.42,6.919110563020271,15,2,0
txn_07193,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,-1.0,643897.0,144595.0,0.0,0.0,0.0,921.37,6.826946444575113,16,2,0
txn_09895,4,4778.755,3398.8450000000003,5181.460153679333,3,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,0,7991.0,7991.0,423503.0,-3333.825,-1953.9150000000002,-0.6434141923551538,1444.93,7.276507992141681,16,2,0
txn_04906,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,50489.0,-1.0,0.0,0.0,0.0,2383.78,7.776862155881195,16,2,0
txn_08326,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,468.15,6.150922546736059,16,2,0
txn_01263,1,30820.14,30820.14,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,557155.0,557155.0,557155.0,-29551.2,-29551.2,0.0,1268.94,7.146724934242111,17,2,0
txn_05216,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,266.07,5.587510796323746,17,2,0
txn_03621,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,-1.0,440227.0,472932.0,0.0,0.0,0.0,2321.37,7.750343494955612,18,2,0
txn_09770,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,-1.0,-1.0,15167.0,0.0,0.0,0.0,1563.81,7.35551968985318,18,2,0
txn_04061,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,413636.0,-1.0,0.0,0.0,0.0,266.8,5.5902404332570725,18,2,0
txn_04602,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,201051.0,48391.0,0.0,0.0,0.0,319.83,5.770911387829468,18,2,0
txn_02834,1,17497.45,17497.45,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,3,444226.0,-1.0,164592.0,-15435.17,-15435.17,0.0,2062.28,7.632052228534298,19,2,0
txn_06090,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,329.82,5.801574420814075,20,2,0
txn_07223,1,2536.7,2536.7,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,128884.0,243096.0,-1.0,-1790.8799999999997,-1790.8799999999997,0.0,745.82,6.615824192240941,21,2,0
txn_05752,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,143.0,4.969813299576001,21,2,0
txn_05318,1,372.19,372.19,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,1,1,2,0,320048.0,26698.0,320048.0,2269.08,2269.08,0.0,2641.27,7.879393675167272,21,2,0
txn_03462,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,-1.0,86613.0,-1.0,0.0,0.0,0.0,303.27,5.717915465122114,21,2,0
txn_06606,1,4855.81,4855.81,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,532450.0,417226.0,532450.0,-4404.22,-4404.22,0.0,451.59,6.1149866383906115,21,2,0
txn_07251,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,301799.0,-1.0,0.0,0.0,0.0,8414.76,9.037861417460604,22,2,0
txn_07122,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,470.71,6.156364389980701,22,2,0
txn_04491,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,291172.0,0.0,0.0,0.0,907.64,6.8119489761291225,22,2,0
txn_08324,2,11942.26,11942.26,15615.76029785934,2,2,2,0,0,0,0,0,0,0,0,4,7,1,1,3,0,278422.0,156531.0,278422.0,-11406.78,-11406.78,-0.7304658743746009,535.48,6.285029282717918,22,2,0
txn_05642,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,139163.0,-1.0,0.0,0.0,0.0,5784.21,8.663059939746793,22,2,0
txn_00198,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,1,-1.0,206438.0,583613.0,0.0,0.0,0.0,157.92,5.068400930946398,22,2,0
txn_02164,1,811.26,811.26,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,489941.0,489941.0,489941.0,1441.49,1441.49,0.0,2252.75,7.720350774517527,23,2,0
txn_00787,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,3,1,-1.0,46658.0,192444.0,0.0,0.0,0.0,5846.85,8.673829351305852,23,2,0
txn_00454,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,5,1,-1.0,6818.0,339928.0,0.0,0.0,0.0,480.63,6.177176184413327,0,3,0
txn_01893,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,14672.24,9.593780705646997,1,3,0
txn_03355,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,129783.0,-1.0,0.0,0.0,0.0,17641.48,9.778064909248156,1,3,0
txn_07496,1,1605.07,1605.07,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,3,2,2,426082.0,191245.0,426082.0,64.61000000000013,64.61000000000013,0.0,1669.68,7.4209860081619725,1,3,0
txn_02076,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,920.61,6.826122140577203,2,3,0
txn_09193,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,-1.0,-1.0,152896.0,0.0,0.0,0.0,3267.94,8.092221052319,2,3,0
txn_07468,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,-1.0,276655.0,577833.0,0.0,0.0,0.0,1065.06,6.971724888320075,2,3,0
txn_05876,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,163657.0,-1.0,0.0,0.0,0.0,13191.13,9.487375718648126,2,3,0
txn_00700,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,633115.0,-1.0,0.0,0.0,0.0,7935.96,8.979285609390637,3,3,0
txn_04387,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,161382.0,-1.0,0.0,0.0,0.0,832.48,6.7256097067019995,4,3,0
txn_06229,1,2089.86,2089.86,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,2,0,289731.0,175990.0,-1.0,-1033.15,-1033.15,0.0,1056.71,6.963861472766009,4,3,0
txn_06198,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,98470.0,-1.0,0.0,0.0,0.0,3132.97,8.050055850438753,4,3,0
txn_04129,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,-1.0,134461.0,-1.0,0.0,0.0,0.0,2956.56,7.992119883051658,4,3,0
txn_07776,1,6321.26,6321.26,0.0,1,1,1,0,0,0,0,0,0,0,0,4,8,1,1,4,1,602744.0,24240.0,318177.0,-538.3800000000001,-538.3800000000001,0.0,5782.88,8.662830016735414,5,3,0
txn_02868,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,621921.0,0.0,0.0,0.0,2206.03,7.699402999277174,5,3,0
txn_00249,1,6045.52,6045.52,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,470997.0,332254.0,470997.0,34329.11,34329.11,0.0,40374.63,10.60598166411839,6,3,0
txn_00844,1,9941.27,9941.27,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,226986.0,-1.0,226986.0,-9168.86,-9168.86,0.0,772.41,6.650809309009441,6,3,0
txn_09549,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,-1.0,360831.0,509595.0,0.0,0.0,0.0,1178.95,7.073227343680599,6,3,0
txn_05670,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,-1.0,56521.0,-1.0,0.0,0.0,0.0,360.46,5.890151385407493,6,3,0
txn_07671,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,-1.0,-1.0,162510.0,0.0,0.0,0.0,7016.44,8.856153758146048,7,3,0
txn_04033,1,5672.04,5672.04,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,2,0,457070.0,457070.0,-1.0,-3096.45,-3096.45,0.0,2575.59,7.854222098266295,7,3,0
txn_04761,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,207843.0,-1.0,0.0,0.0,0.0,1385.19,7.234314255491625,7,3,0
txn_01677,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,274135.0,578091.0,0.0,0.0,0.0,392.27,5.974496398877828,7,3,0
txn_01277,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,123272.0,-1.0,0.0,0.0,0.0,849.09,6.745342226232163,7,3,0
txn_03357,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,505483.0,0.0,0.0,0.0,20700.84,9.937977864191966,7,3,0
txn_06379,1,1364.43,1364.43,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,113894.0,373122.0,-1.0,394.77,394.77,0.0,1759.2,7.473182717939712,8,3,0
txn_09960,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,55772.0,-1.0,0.0,0.0,0.0,907.82,6.812147054766989,8,3,0
txn_07910,1,11117.21,11117.21,0.0,1,1,1,0,0,0,0,0,0,0,0,4,4,2,2,4,1,338968.0,149839.0,117515.0,-10634.009999999998,-10634.009999999998,0.0,483.2,6.182498044503958,8,3,0
txn_00079,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,169407.0,0.0,0.0,0.0,335.05,5.817259958415975,8,3,0
txn_08815,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,492459.0,-1.0,0.0,0.0,0.0,8409.85,9.037277818014328,9,3,0
txn_08548,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,-1.0,217774.0,-1.0,0.0,0.0,0.0,11090.54,9.31393793454502,9,3,0
txn_03048,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,-1.0,73716.0,123014.0,0.0,0.0,0.0,1240.77,7.124293060159346,9,3,0
txn_00173,2,1417.27,1417.27,1249.2031239154023,2,1,2,0,0,0,0,0,0,0,0,3,4,1,1,2,0,603154.0,438433.0,691487.0,566.76,566.76,0.453697232379305,1984.03,7.593389306357211,9,3,0
txn_00749,2,2306.26,2306.26,2832.726333975804,2,1,2,0,0,0,0,0,0,0,0,2,3,1,1,1,0,211872.0,211872.0,332570.0,5793.23,5793.23,2.0451075455174847,8099.49,8.999679832658012,9,3,0
txn_08164,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,2,-1.0,149197.0,12045.0,0.0,0.0,0.0,1842.19,7.519253045139632,9,3,0
txn_01941,1,14106.08,14106.08,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,144829.0,144829.0,144829.0,-13786.21,-13786.21,0.0,319.87,5.771036056678001,10,3,0
txn_05110,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,787.78,6.670487447997409,10,3,0
txn_00949,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,689583.0,724892.0,0.0,0.0,0.0,307.75,5.732531887942187,10,3,0
txn_08706,2,871.375,871.375,738.2548348978149,2,2,1,0,0,0,0,0,0,0,0,2,2,1,2,1,0,217815.0,203767.0,217815.0,1754.295,1754.295,2.3762729576201416,2625.67,7.873472163218543,10,3,0
txn_04980,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,368841.0,-1.0,0.0,0.0,0.0,1227.16,7.1132723933792805,10,3,0
txn_04327,1,413.63,413.63,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,477535.0,-1.0,77499.0,-30.810000000000002,-30.810000000000002,0.0,382.82,5.950173692690101,10,3,0
txn_04220,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,-1.0,332221.0,525767.0,0.0,0.0,0.0,7860.84,8.96977595471901,11,3,0
txn_05265,2,1168.01,1168.01,960.3075773938265,2,1,2,0,0,0,0,0,0,0,0,2,3,2,2,1,1,153571.0,153571.0,272596.0,6801.9,6801.9,7.083043141718864,7969.91,8.98355394343456,11,3,0
txn_09016,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,-1.0,4778.0,-1.0,0.0,0.0,0.0,6713.12,8.81196805048124,12,3,0
txn_08137,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,-1.0,105789.0,-1.0,0.0,0.0,0.0,1522.75,7.328929680795481,12,3,0
txn_04392,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,-1.0,106279.0,124117.0,0.0,0.0,0.0,7240.79,8.887623692390651,12,3,0
txn_07740,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-1.0,-1.0,482526.0,0.0,0.0,0.0,1237.1,7.121333225426646,12,3,0
txn_09988,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,2,-1.0,163125.0,421235.0,0.0,0.0,0.0,905.91,6.810043216966773,12,3,0
txn_00316,1,3593.14,3593.14,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,471578.0,261735.0,-1.0,-2619.6,-2619.6,0.0,973.54,6.881965564795833,12,3,0
txn_07311,2,212.2,212.2,69.16918533566809,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,474167.0,474167.0,-1.0,2582.8300000000004,2582.8300000000004,37.34076073711001,2795.03,7.935955832909873,12,3,0
txn_06980,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1.0,578843.0,253119.0,0.0,0.0,0.0,473.08,6.161376083825255,13,3,0
txn_00419,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,678309.0,-1.0,0.0,0.0,0.0,233.21,5.45621814880031,13,3,0
txn_05591,1,266.07,266.07,0.0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,70792.0,70792.0,70792.0,384.26000000000005,384.26000000000005,0.0,650.33,6.4790164262142556,13,3,0
txn_03708,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,40737.0,-1.0,0.0,0.0,0.0,273.97,5.616662000806635,13,3,0
txn_00259,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,539117.0,-1.0,0.0,0.0,0.0,1669.42,7.420830370796718,13,3,0
txn_08675,1,779.28,779.28,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,3,3,1,2,294075.0,104872.0,239903.0,-582.51,-582.51,0.0,196.77,5.287104739333934,13,3,0
txn_08766,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,-1.0,165479.0,430252.0,0.0,0.0,0.0,10095.54,9.21994806987996,13,3,0
txn_02950,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,-1.0,237895.0,-1.0,0.0,0.0,0.0,511.84,6.239963905684499,14,3,0
txn_05384,2,1573.285,1573.285,730.5473709828816,2,1,2,0,0,0,1,0,0,0,0,3,4,1,1,2,0,34841.0,34841.0,324572.0,24457.595,24457.595,33.47845187245647,26030.88,10.16707721973707,14,3,0
txn_01518,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1455.69,7.2839220175998705,14,3,0
txn_05968,1,13332.7,13332.7,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,2,2,2,1,306951.0,63855.0,306951.0,-7845.130000000001,-7845.130000000001,0.0,5487.57,8.610423026986096,14,3,0
txn_00117,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0,618097.0,-1.0,0.0,0.0,0.0,3437.21,8.142706266101797,15,3,0
txn_01107,1,276.4,276.4,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,149984.0,482033.0,-1.0,4795.43,4795.43,0.0,5071.83,8.531654126262042,15,3,0
txn_05878,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,3,1,-1.0,50152.0,89596.0,0.0,0.0,0.0,740.21,6.60828398595538,15,3,0
