transaction_id,is_abuse,abuse_type,abuse_cluster_id
txn_01872,False,none,none
txn_01873,False,none,none
txn_01874,False,none,none
txn_01875,False,none,none
txn_01876,False,none,none
txn_01877,False,none,none
txn_01878,False,none,none
txn_01879,True,cross_merchant_ring,abuse_04
txn_01880,False,none,none
txn_01881,False,none,none
txn_01882,False,none,none
txn_01883,False,none,none
txn_01884,False,none,none
txn_01885,False,none,none
txn_01886,False,none,none
txn_01887,False,none,none
txn_01888,False,none,none
txn_01889,False,none,none
txn_01890,False,none,none
txn_01891,True,cross_merchant_ring,abuse_04
txn_01892,False,none,none
txn_01893,False,none,none
txn_01894,False,none,none
txn_01895,False,none,none
txn_01896,True,velocity_burst,abuse_03
txn_01897,False,none,none
txn_01898,False,none,none
txn_01899,False,none,none
txn_01900,False,none,none
txn_01901,False,none,none
txn_01902,False,none,none
txn_01903,False,none,none
txn_01904,False,none,none
txn_01905,False,none,none
txn_01906,False,none,none
txn_01907,False,none,none
txn_01908,False,none,none
txn_01909,False,none,none
txn_01910,False,none,none
txn_01911,True,velocity_burst,abuse_03
txn_01912,False,none,none
txn_01913,False,none,none
txn_01914,False,none,none
txn_01915,False,none,none
txn_01916,False,none,none
txn_01917,False,none,none
txn_01918,False,none,none
txn_01919,False,none,none
txn_01920,False,none,none
txn_01921,False,none,none
txn_01922,False,none,none
txn_01923,False,none,none
txn_01924,False,none,none
txn_01925,False,none,none
txn_01926,False,none,none
txn_01927,False,none,none
txn_01928,False,none,none
txn_01929,False,none,none
txn_01930,False,none,none
txn_01931,False,none,none
txn_01932,False,none,none
txn_01933,False,none,none
txn_01934,False,none,none
txn_01935,False,none,none
txn_01936,False,none,none
txn_01937,False,none,none
txn_01938,False,none,none
txn_01939,False,none,none
txn_01940,False,none,none
txn_01941,False,none,none
txn_01942,False,none,none
txn_01943,False,none,none
txn_01944,True,cross_merchant_ring,abuse_04
txn_01945,False,none,none
txn_01946,False,none,none
txn_01947,False,none,none
txn_01948,False,none,none
txn_01949,False,none,none
txn_01950,False,none,none
txn_01951,True,cross_merchant_ring,abuse_04
txn_01952,False,none,none
txn_01953,False,none,none
txn_01954,False,none,none
txn_01955,True,cross_merchant_ring,abuse_04
txn_01956,False,none,none
txn_01957,False,none,none
txn_01958,False,none,none
txn_01959,False,none,none
txn_01960,True,cross_merchant_ring,abuse_04
txn_01961,False,none,none
txn_01962,False,none,none
txn_01963,False,none,none
txn_01964,False,none,none
txn_01965,False,none,none
txn_01966,False,none,none
txn_01967,False,none,none
txn_01968,False,none,none
txn_01969,False,none,none
txn_01970,False,none,none
txn_01971,False,none,none
txn_01972,False,none,none
txn_01973,False,none,none
txn_01974,False,none,none
txn_01975,False,none,none
txn_01976,False,none,none
txn_01977,False,none,none
txn_01978,False,none,none
txn_01979,False,none,none
txn_01980,False,none,none
txn_01981,False,none,none
txn_01982,False,none,none
txn_01983,False,none,none
txn_01984,False,none,none
txn_01985,False,none,none
txn_01986,False,none,none
txn_01987,False,none,none
txn_01988,False,none,none
txn_01989,False,none,none
txn_01990,False,none,none
txn_01991,False,none,none
txn_01992,False,none,none
txn_01993,False,none,none
txn_01994,False,none,none
txn_01995,False,none,none
txn_01996,True,velocity_burst,abuse_03
txn_01997,False,none,none
txn_01998,False,none,none
txn_01999,False,none,none
txn_02000,False,none,none
txn_02001,False,none,none
txn_02002,False,none,none
txn_02003,False,none,none
txn_02004,False,none,none
txn_02005,False,none,none
txn_02006,False,none,none
txn_02007,False,none,none
txn_02008,False,none,none
txn_02009,False,none,none
txn_02010,False,none,none
txn_02011,False,none,none
txn_02012,False,none,none
txn_02013,False,none,none
txn_02014,False,none,none
txn_02015,False,none,none
txn_02016,False,none,none
txn_02017,False,none,none
txn_02018,False,none,none
txn_02019,False,none,none
txn_02020,True,shared_payment_instrument,abuse_02
txn_02021,False,none,none
txn_02022,False,none,none
txn_02023,False,none,none
txn_02024,False,none,none
txn_02025,False,none,none
txn_02026,False,none,none
txn_02027,False,none,none
txn_02028,False,none,none
txn_02029,False,none,none
txn_02030,False,none,none
txn_02031,True,velocity_burst,abuse_03
txn_02032,False,none,none
txn_02033,False,none,none
txn_02034,False,none,none
txn_02035,False,none,none
txn_02036,False,none,none
txn_02037,False,none,none
txn_02038,False,none,none
txn_02039,False,none,none
txn_02040,False,none,none
txn_02041,False,none,none
txn_02042,False,none,none
txn_02043,False,none,none
txn_02044,False,none,none
txn_02045,False,none,none
txn_02046,False,none,none
txn_02047,False,none,none
txn_02048,False,none,none
txn_02049,False,none,none
txn_02050,False,none,none
txn_02051,False,none,none
txn_02052,False,none,none
txn_02053,False,none,none
txn_02054,False,none,none
txn_02055,False,none,none
txn_02056,False,none,none
txn_02057,False,none,none
txn_02058,False,none,none
txn_02059,False,none,none
txn_02060,False,none,none
txn_02061,False,none,none
txn_02062,False,none,none
txn_02063,False,none,none
txn_02064,False,none,none
txn_02065,False,none,none
txn_02066,False,none,none
txn_02067,False,none,none
txn_02068,False,none,none
txn_02069,False,none,none
txn_02070,False,none,none
txn_02071,False,none,none
txn_02072,False,none,none
txn_02073,False,none,none
txn_02074,False,none,none
txn_02075,False,none,none
txn_02076,False,none,none
txn_02077,False,none,none
txn_02078,True,velocity_burst,abuse_03
txn_02079,False,none,none
txn_02080,False,none,none
txn_02081,False,none,none
txn_02082,False,none,none
txn_02083,False,none,none
txn_02084,False,none,none
txn_02085,False,none,none
txn_02086,False,none,none
txn_02087,False,none,none
txn_02088,False,none,none
txn_02089,False,none,none
txn_02090,False,none,none
txn_02091,False,none,none
txn_02092,False,none,none
txn_02093,False,none,none
txn_02094,False,none,none
txn_02095,False,none,none
txn_02096,False,none,none
txn_02097,False,none,none
txn_02098,False,none,none
txn_02099,False,none,none
txn_02100,False,none,none
txn_02101,False,none,none
txn_02102,False,none,none
txn_02103,False,none,none
txn_02104,False,none,none
txn_02105,False,none,none
txn_02106,False,none,none
txn_02107,False,none,none
txn_02108,False,none,none
txn_02109,False,none,none
txn_02110,False,none,none
txn_02111,False,none,none
txn_02112,False,none,none
txn_02113,False,none,none
txn_02114,True,shared_device,abuse_01
txn_02115,False,none,none
txn_02116,False,none,none
txn_02117,False,none,none
txn_02118,True,velocity_burst,abuse_03
txn_02119,False,none,none
txn_02120,False,none,none
txn_02121,False,none,none
txn_02122,False,none,none
txn_02123,False,none,none
txn_02124,False,none,none
txn_02125,False,none,none
txn_02126,False,none,none
txn_02127,False,none,none
txn_02128,False,none,none
txn_02129,False,none,none
txn_02130,False,none,none
txn_02131,False,none,none
txn_02132,False,none,none
txn_02133,False,none,none
txn_02134,False,none,none
txn_02135,False,none,none
txn_02136,False,none,none
txn_02137,False,none,none
txn_02138,False,none,none
txn_02139,False,none,none
txn_02140,False,none,none
txn_02141,False,none,none
txn_02142,False,none,none
txn_02143,False,none,none
txn_02144,False,none,none
txn_02145,False,none,none
txn_02146,False,none,none
txn_02147,False,none,none
txn_02148,False,none,none
txn_02149,False,none,none
txn_02150,False,none,none
txn_02151,False,none,none
txn_02152,False,none,none
txn_02153,False,none,none
txn_02154,False,none,none
txn_02155,False,none,none
txn_02156,False,none,none
txn_02157,False,none,none
txn_02158,True,cross_merchant_ring,abuse_04
txn_02159,False,none,none
txn_02160,False,none,none
txn_02161,False,none,none
txn_02162,False,none,none
txn_02163,False,none,none
txn_02164,False,none,none
txn_02165,False,none,none
txn_02166,False,none,none
txn_02167,False,none,none
txn_02168,False,none,none
txn_02169,False,none,none
txn_02170,False,none,none
txn_02171,False,none,none
txn_02172,False,none,none
txn_02173,False,none,none
txn_02174,False,none,none
txn_02175,False,none,none
txn_02176,False,none,none
txn_02177,False,none,none
txn_02178,False,none,none
txn_02179,False,none,none
txn_02180,False,none,none
txn_02181,False,none,none
txn_02182,False,none,none
txn_02183,False,none,none
txn_02184,False,none,none
txn_02185,False,none,none
txn_02186,False,none,none
txn_02187,False,none,none
txn_02188,False,none,none
txn_02189,False,none,none
txn_02190,False,none,none
txn_02191,False,none,none
txn_02192,False,none,none
txn_02193,False,none,none
txn_02194,False,none,none
txn_02195,False,none,none
txn_02196,False,none,none
txn_02197,False,none,none
txn_02198,False,none,none
txn_02199,False,none,none
txn_02200,False,none,none
txn_02201,False,none,none
txn_02202,False,none,none
txn_02203,False,none,none
txn_02204,False,none,none
txn_02205,False,none,none
txn_02206,False,none,none
txn_02207,False,none,none
txn_02208,False,none,none
txn_02209,False,none,none
txn_02210,False,none,none
txn_02211,False,none,none
txn_02212,False,none,none
txn_02213,False,none,none
txn_02214,False,none,none
txn_02215,False,none,none
txn_02216,False,none,none
txn_02217,False,none,none
txn_02218,False,none,none
txn_02219,False,none,none
txn_02220,False,none,none
txn_02221,False,none,none
txn_02222,False,none,none
txn_02223,False,none,none
txn_02224,True,shared_payment_instrument,abuse_02
txn_02225,False,none,none
txn_02226,False,none,none
txn_02227,False,none,none
txn_02228,False,none,none
txn_02229,False,none,none
txn_02230,False,none,none
txn_02231,False,none,none
txn_02232,False,none,none
txn_02233,False,none,none
txn_02234,False,none,none
txn_02235,False,none,none
txn_02236,False,none,none
txn_02237,False,none,none
txn_02238,False,none,none
txn_02239,False,none,none
txn_02240,False,none,none
txn_02241,False,none,none
txn_02242,False,none,none
txn_02243,False,none,none
txn_02244,True,velocity_burst,abuse_03
txn_02245,False,none,none
txn_02246,False,none,none
txn_02247,False,none,none
txn_02248,False,none,none
txn_02249,False,none,none
txn_02250,False,none,none
txn_02251,False,none,none
txn_02252,False,none,none
txn_02253,False,none,none
txn_02254,False,none,none
txn_02255,False,none,none
txn_02256,False,none,none
txn_02257,False,none,none
txn_02258,False,none,none
txn_02259,False,none,none
txn_02260,False,none,none
txn_02261,False,none,none
txn_02262,False,none,none
txn_02263,False,none,none
txn_02264,False,none,none
txn_02265,False,none,none
txn_02266,False,none,none
txn_02267,False,none,none
txn_02268,False,none,none
txn_02269,False,none,none
txn_02270,False,none,none
txn_02271,False,none,none
txn_02272,False,none,none
txn_02273,False,none,none
txn_02274,False,none,none
txn_02275,False,none,none
txn_02276,False,none,none
txn_02277,False,none,none
txn_02278,False,none,none
txn_02279,False,none,none
txn_02280,False,none,none
txn_02281,False,none,none
txn_02282,False,none,none
txn_02283,False,none,none
txn_02284,False,none,none
txn_02285,False,none,none
txn_02286,False,none,none
txn_02287,False,none,none
txn_02288,False,none,none
txn_02289,False,none,none
txn_02290,False,none,none
txn_02291,True,velocity_burst,abuse_03
txn_02292,False,none,none
txn_02293,False,none,none
txn_02294,True,cross_merchant_ring,abuse_04
txn_02295,False,none,none
txn_02296,False,none,none
txn_02297,False,none,none
txn_02298,False,none,none
txn_02299,False,none,none
txn_02300,False,none,none
txn_02301,False,none,none
txn_02302,False,none,none
txn_02303,False,none,none
txn_02304,False,none,none
txn_02305,False,none,none
txn_02306,False,none,none
txn_02307,False,none,none
txn_02308,False,none,none
txn_02309,False,none,none
txn_02310,False,none,none
txn_02311,False,none,none
txn_02312,False,none,none
txn_02313,False,none,none
txn_02314,False,none,none
txn_02315,False,none,none
txn_02316,False,none,none
txn_02317,False,none,none
txn_02318,False,none,none
txn_02319,False,none,none
txn_02320,False,none,none
txn_02321,False,none,none
txn_02322,True,velocity_burst,abuse_03
txn_02323,False,none,none
txn_02324,False,none,none
txn_02325,False,none,none
txn_02326,False,none,none
txn_02327,False,none,none
txn_02328,False,none,none
txn_02329,False,none,none
txn_02330,False,none,none
txn_02331,False,none,none
txn_02332,False,none,none
txn_02333,False,none,none
txn_02334,False,none,none
txn_02335,False,none,none
txn_02336,False,none,none
txn_02337,False,none,none
txn_02338,False,none,none
txn_02339,False,none,none
txn_02340,False,none,none
txn_02341,True,velocity_burst,abuse_03
txn_02342,False,none,none
txn_02343,False,none,none
txn_02344,False,none,none
txn_02345,False,none,none
txn_02346,True,velocity_burst,abuse_03
txn_02347,False,none,none
txn_02348,False,none,none
txn_02349,False,none,none
txn_02350,False,none,none
txn_02351,False,none,none
txn_02352,False,none,none
txn_02353,False,none,none
txn_02354,True,velocity_burst,abuse_03
txn_02355,False,none,none
txn_02356,False,none,none
txn_02357,False,none,none
txn_02358,False,none,none
txn_02359,True,shared_payment_instrument,abuse_02
txn_02360,False,none,none
txn_02361,False,none,none
txn_02362,False,none,none
txn_02363,False,none,none
txn_02364,False,none,none
txn_02365,False,none,none
txn_02366,False,none,none
txn_02367,False,none,none
txn_02368,False,none,none
txn_02369,False,none,none
txn_02370,False,none,none
txn_02371,False,none,none
txn_02372,False,none,none
txn_02373,False,none,none
txn_02374,False,none,none
txn_02375,False,none,none
txn_02376,False,none,none
txn_02377,False,none,none
txn_02378,False,none,none
txn_02379,False,none,none
txn_02380,False,none,none
txn_02381,False,none,none
txn_02382,False,none,none
txn_02383,False,none,none
txn_02384,False,none,none
txn_02385,False,none,none
txn_02386,False,none,none
txn_02387,False,none,none
txn_02388,False,none,none
txn_02389,False,none,none
txn_02390,False,none,none
txn_02391,False,none,none
txn_02392,False,none,none
txn_02393,False,none,none
txn_02394,False,none,none
txn_02395,False,none,none
txn_02396,False,none,none
txn_02397,False,none,none
txn_02398,False,none,none
txn_02399,False,none,none
txn_02400,False,none,none
txn_02401,False,none,none
txn_02402,False,none,none
txn_02403,False,none,none
txn_02404,False,none,none
txn_02405,False,none,none
txn_02406,False,none,none
txn_02407,False,none,none
txn_02408,False,none,none
txn_02409,False,none,none
txn_02410,False,none,none
txn_02411,False,none,none
txn_02412,False,none,none
txn_02413,False,none,none
txn_02414,False,none,none
txn_02415,False,none,none
txn_02416,False,none,none
txn_02417,False,none,none
txn_02418,False,none,none
txn_02419,False,none,none
txn_02420,False,none,none
txn_02421,False,none,none
txn_02422,False,none,none
txn_02423,False,none,none
txn_02424,False,none,none
txn_02425,False,none,none
txn_02426,False,none,none
txn_02427,False,none,none
txn_02428,False,none,none
txn_02429,False,none,none
txn_02430,False,none,none
txn_02431,False,none,none
txn_02432,False,none,none
txn_02433,False,none,none
txn_02434,False,none,none
txn_02435,False,none,none
txn_02436,False,none,none
txn_02437,False,none,none
txn_02438,False,none,none
txn_02439,False,none,none
txn_02440,False,none,none
txn_02441,False,none,none
txn_02442,False,none,none
txn_02443,False,none,none
txn_02444,False,none,none
txn_02445,False,none,none
txn_02446,False,none,none
txn_02447,False,none,none
txn_02448,False,none,none
txn_02449,False,none,none
txn_02450,False,none,none
txn_02451,False,none,none
txn_02452,False,none,none
txn_02453,False,none,none
txn_02454,False,none,none
txn_02455,False,none,none
txn_02456,False,none,none
txn_02457,False,none,none
txn_02458,False,none,none
txn_02459,False,none,none
txn_02460,False,none,none
txn_02461,False,none,none
txn_02462,False,none,none
txn_02463,False,none,none
txn_02464,False,none,none
txn_02465,False,none,none
txn_02466,False,none,none
txn_02467,False,none,none
txn_02468,False,none,none
txn_02469,False,none,none
txn_02470,False,none,none
txn_02471,False,none,none
txn_02472,False,none,none
txn_02473,False,none,none
txn_02474,False,none,none
txn_02475,False,none,none
txn_02476,False,none,none
txn_02477,False,none,none
txn_02478,False,none,none
txn_02479,False,none,none
txn_02480,False,none,none
txn_02481,False,none,none
txn_02482,False,none,none
txn_02483,False,none,none
txn_02484,False,none,none
txn_02485,False,none,none
txn_02486,False,none,none
txn_02487,False,none,none
txn_02488,False,none,none
txn_02489,False,none,none
txn_02490,False,none,none
txn_02491,False,none,none
txn_02492,False,none,none
txn_02493,False,none,none
txn_02494,False,none,none
txn_02495,False,none,none
txn_02496,False,none,none
txn_02497,False,none,none
txn_02498,False,none,none
txn_02499,False,none,none
txn_02500,False,none,none
txn_02501,False,none,none
txn_02502,False,none,none
txn_02503,False,none,none
txn_02504,False,none,none
txn_02505,False,none,none
txn_02506,False,none,none
txn_02507,False,none,none
txn_02508,False,none,none
txn_02509,False,none,none
txn_02510,False,none,none
txn_02511,False,none,none
txn_02512,False,none,none
txn_02513,False,none,none
txn_02514,False,none,none
txn_02515,False,none,none
txn_02516,False,none,none
txn_02517,False,none,none
txn_02518,False,none,none
txn_02519,False,none,none
txn_02520,False,none,none
txn_02521,False,none,none
txn_02522,False,none,none
txn_02523,False,none,none
txn_02524,False,none,none
txn_02525,False,none,none
txn_02526,False,none,none
txn_02527,False,none,none
txn_02528,False,none,none
txn_02529,False,none,none
txn_02530,False,none,none
txn_02531,False,none,none
txn_02532,False,none,none
txn_02533,False,none,none
txn_02534,True,shared_device,abuse_01
txn_02535,False,none,none
txn_02536,False,none,none
txn_02537,False,none,none
txn_02538,False,none,none
txn_02539,False,none,none
txn_02540,False,none,none
txn_02541,False,none,none
txn_02542,False,none,none
txn_02543,False,none,none
txn_02544,False,none,none
txn_02545,False,none,none
txn_02546,False,none,none
txn_02547,False,none,none
txn_02548,False,none,none
txn_02549,False,none,none
txn_02550,False,none,none
txn_02551,False,none,none
txn_02552,True,cross_merchant_ring,abuse_04
txn_02553,False,none,none
txn_02554,False,none,none
txn_02555,False,none,none
txn_02556,False,none,none
txn_02557,False,none,none
txn_02558,False,none,none
txn_02559,False,none,none
txn_02560,False,none,none
txn_02561,False,none,none
txn_02562,False,none,none
txn_02563,False,none,none
txn_02564,False,none,none
txn_02565,False,none,none
txn_02566,True,shared_payment_instrument,abuse_02
txn_02567,False,none,none
txn_02568,False,none,none
txn_02569,False,none,none
txn_02570,False,none,none
txn_02571,False,none,none
txn_02572,False,none,none
txn_02573,False,none,none
txn_02574,False,none,none
txn_02575,False,none,none
txn_02576,False,none,none
txn_02577,False,none,none
txn_02578,False,none,none
txn_02579,False,none,none
txn_02580,False,none,none
txn_02581,False,none,none
txn_02582,False,none,none
txn_02583,False,none,none
txn_02584,False,none,none
txn_02585,False,none,none
txn_02586,False,none,none
txn_02587,False,none,none
txn_02588,False,none,none
txn_02589,False,none,none
txn_02590,False,none,none
txn_02591,False,none,none
txn_02592,False,none,none
txn_02593,False,none,none
txn_02594,False,none,none
txn_02595,False,none,none
txn_02596,False,none,none
txn_02597,False,none,none
txn_02598,False,none,none
txn_02599,False,none,none
txn_02600,False,none,none
txn_02601,False,none,none
txn_02602,False,none,none
txn_02603,False,none,none
txn_02604,False,none,none
txn_02605,False,none,none
txn_02606,False,none,none
txn_02607,False,none,none
txn_02608,False,none,none
txn_02609,False,none,none
txn_02610,True,shared_payment_instrument,abuse_02
txn_02611,False,none,none
txn_02612,False,none,none
txn_02613,False,none,none
txn_02614,False,none,none
txn_02615,False,none,none
txn_02616,False,none,none
txn_02617,False,none,none
txn_02618,False,none,none
txn_02619,False,none,none
txn_02620,False,none,none
txn_02621,False,none,none
txn_02622,False,none,none
txn_02623,False,none,none
txn_02624,False,none,none
txn_02625,False,none,none
txn_02626,False,none,none
txn_02627,False,none,none
txn_02628,False,none,none
txn_02629,False,none,none
txn_02630,False,none,none
txn_02631,False,none,none
txn_02632,False,none,none
txn_02633,False,none,none
txn_02634,False,none,none
txn_02635,False,none,none
txn_02636,False,none,none
txn_02637,False,none,none
txn_02638,False,none,none
txn_02639,False,none,none
txn_02640,False,none,none
txn_02641,False,none,none
txn_02642,False,none,none
txn_02643,False,none,none
txn_02644,False,none,none
txn_02645,False,none,none
txn_02646,False,none,none
txn_02647,True,velocity_burst,abuse_03
txn_02648,False,none,none
txn_02649,False,none,none
txn_02650,False,none,none
txn_02651,False,none,none
txn_02652,False,none,none
txn_02653,False,none,none
txn_02654,False,none,none
txn_02655,False,none,none
txn_02656,False,none,none
txn_02657,False,none,none
txn_02658,False,none,none
txn_02659,False,none,none
txn_02660,False,none,none
txn_02661,False,none,none
txn_02662,False,none,none
txn_02663,False,none,none
txn_02664,False,none,none
txn_02665,False,none,none
txn_02666,False,none,none
txn_02667,False,none,none
txn_02668,False,none,none
txn_02669,False,none,none
txn_02670,False,none,none
txn_02671,False,none,none
txn_02672,False,none,none
txn_02673,False,none,none
txn_02674,False,none,none
txn_02675,False,none,none
txn_02676,False,none,none
txn_02677,False,none,none
txn_02678,False,none,none
txn_02679,False,none,none
txn_02680,False,none,none
txn_02681,False,none,none
txn_02682,False,none,none
txn_02683,False,none,none
txn_02684,False,none,none
txn_02685,False,none,none
txn_02686,False,none,none
txn_02687,False,none,none
txn_02688,False,none,none
txn_02689,False,none,none
txn_02690,False,none,none
txn_02691,False,none,none
txn_02692,False,none,none
txn_02693,False,none,none
txn_02694,False,none,none
txn_02695,False,none,none
txn_02696,False,none,none
txn_02697,False,none,none
txn_02698,False,none,none
txn_02699,False,none,none
txn_02700,False,none,none
txn_02701,False,none,none
txn_02702,True,velocity_burst,abuse_03
txn_02703,False,none,none
txn_02704,False,none,none
txn_02705,False,none,none
txn_02706,False,none,none
txn_02707,False,none,none
txn_02708,False,none,none
txn_02709,False,none,none
txn_02710,False,none,none
txn_02711,False,none,none
txn_02712,False,none,none
txn_02713,False,none,none
txn_02714,False,none,none
txn_02715,True,shared_payment_instrument,abuse_02
txn_02716,False,none,none
txn_02717,False,none,none
txn_02718,True,shared_payment_instrument,abuse_02
txn_02719,False,none,none
txn_02720,False,none,none
txn_02721,False,none,none
txn_02722,False,none,none
txn_02723,False,none,none
txn_02724,False,none,none
txn_02725,False,none,none
txn_02726,False,none,none
txn_02727,False,none,none
txn_02728,False,none,none
txn_02729,False,none,none
txn_02730,False,none,none
txn_02731,True,cross_merchant_ring,abuse_04
txn_02732,False,none,none
txn_02733,False,none,none
txn_02734,False,none,none
txn_02735,False,none,none
txn_02736,False,none,none
txn_02737,False,none,none
txn_02738,False,none,none
txn_02739,False,none,none
txn_02740,False,none,none
txn_02741,False,none,none
txn_02742,False,none,none
txn_02743,False,none,none
txn_02744,False,none,none
txn_02745,False,none,none
txn_02746,False,none,none
txn_02747,False,none,none
txn_02748,False,none,none
txn_02749,False,none,none
txn_02750,False,none,none
txn_02751,False,none,none
txn_02752,False,none,none
txn_02753,False,none,none
txn_02754,False,none,none
txn_02755,False,none,none
txn_02756,False,none,none
txn_02757,False,none,none
txn_02758,False,none,none
txn_02759,False,none,none
txn_02760,False,none,none
txn_02761,False,none,none
txn_02762,False,none,none
txn_02763,False,none,none
txn_02764,False,none,none
txn_02765,False,none,none
txn_02766,False,none,none
txn_02767,False,none,none
txn_02768,False,none,none
txn_02769,False,none,none
txn_02770,False,none,none
txn_02771,False,none,none
txn_02772,False,none,none
txn_02773,False,none,none
txn_02774,False,none,none
txn_02775,False,none,none
txn_02776,False,none,none
txn_02777,False,none,none
txn_02778,False,none,none
txn_02779,False,none,none
txn_02780,False,none,none
txn_02781,False,none,none
txn_02782,False,none,none
txn_02783,False,none,none
txn_02784,False,none,none
txn_02785,False,none,none
txn_02786,False,none,none
txn_02787,False,none,none
txn_02788,False,none,none
txn_02789,False,none,none
txn_02790,False,none,none
txn_02791,False,none,none
txn_02792,False,none,none
txn_02793,False,none,none
txn_02794,False,none,none
txn_02795,False,none,none
txn_02796,False,none,none
txn_02797,False,none,none
txn_02798,False,none,none
txn_02799,False,none,none
txn_02800,False,none,none
txn_02801,False,none,none
txn_02802,False,none,none
txn_02803,False,none,none
txn_02804,False,none,none
txn_02805,False,none,none
txn_02806,False,none,none
txn_02807,False,none,none
txn_02808,False,none,none
txn_02809,False,none,none
txn_02810,False,none,none
txn_02811,False,none,none
txn_02812,False,none,none
txn_02813,False,none,none
txn_02814,False,none,none
txn_02815,False,none,none
txn_02816,False,none,none
txn_02817,False,none,none
txn_02818,False,none,none
txn_02819,False,none,none
txn_02820,False,none,none
txn_02821,False,none,none
txn_02822,False,none,none
txn_02823,False,none,none
txn_02824,False,none,none
txn_02825,False,none,none
txn_02826,False,none,none
txn_02827,False,none,none
txn_02828,False,none,none
txn_02829,False,none,none
txn_02830,False,none,none
txn_02831,True,shared_payment_instrument,abuse_02
txn_02832,False,none,none
txn_02833,False,none,none
txn_02834,False,none,none
txn_02835,False,none,none
txn_02836,False,none,none
txn_02837,False,none,none
txn_02838,False,none,none
txn_02839,False,none,none
txn_02840,False,none,none
txn_02841,False,none,none
txn_02842,False,none,none
txn_02843,False,none,none
txn_02844,False,none,none
txn_02845,False,none,none
txn_02846,False,none,none
txn_02847,False,none,none
txn_02848,True,velocity_burst,abuse_03
txn_02849,False,none,none
txn_02850,False,none,none
txn_02851,False,none,none
txn_02852,False,none,none
txn_02853,False,none,none
txn_02854,False,none,none
txn_02855,False,none,none
txn_02856,False,none,none
txn_02857,False,none,none
txn_02858,False,none,none
txn_02859,False,none,none
txn_02860,True,velocity_burst,abuse_03
txn_02861,False,none,none
txn_02862,False,none,none
txn_02863,False,none,none
txn_02864,False,none,none
txn_02865,False,none,none
txn_02866,False,none,none
txn_02867,False,none,none
txn_02868,False,none,none
txn_02869,False,none,none
txn_02870,False,none,none
txn_02871,False,none,none
txn_02872,False,none,none
txn_02873,False,none,none
txn_02874,False,none,none
txn_02875,False,none,none
txn_02876,False,none,none
txn_02877,False,none,none
txn_02878,False,none,none
txn_02879,False,none,none
txn_02880,False,none,none
txn_02881,False,none,none
txn_02882,False,none,none
txn_02883,False,none,none
txn_02884,False,none,none
txn_02885,True,shared_payment_instrument,abuse_02
txn_02886,False,none,none
txn_02887,False,none,none
txn_02888,True,shared_payment_instrument,abuse_02
txn_02889,False,none,none
txn_02890,False,none,none
txn_02891,False,none,none
txn_02892,False,none,none
txn_02893,False,none,none
txn_02894,False,none,none
txn_02895,False,none,none
txn_02896,False,none,none
txn_02897,False,none,none
txn_02898,False,none,none
txn_02899,False,none,none
txn_02900,False,none,none
txn_02901,False,none,none
txn_02902,True,cross_merchant_ring,abuse_04
txn_02903,False,none,none
txn_02904,False,none,none
txn_02905,False,none,none
txn_02906,False,none,none
txn_02907,False,none,none
txn_02908,False,none,none
txn_02909,False,none,none
txn_02910,False,none,none
txn_02911,False,none,none
txn_02912,False,none,none
txn_02913,False,none,none
txn_02914,False,none,none
txn_02915,False,none,none
txn_02916,False,none,none
txn_02917,False,none,none
txn_02918,False,none,none
txn_02919,False,none,none
txn_02920,False,none,none
txn_02921,False,none,none
txn_02922,False,none,none
txn_02923,False,none,none
txn_02924,False,none,none
txn_02925,False,none,none
txn_02926,False,none,none
txn_02927,False,none,none
txn_02928,False,none,none
txn_02929,False,none,none
txn_02930,False,none,none
txn_02931,False,none,none
txn_02932,False,none,none
txn_02933,False,none,none
txn_02934,False,none,none
txn_02935,False,none,none
txn_02936,False,none,none
txn_02937,False,none,none
txn_02938,False,none,none
txn_02939,False,none,none
txn_02940,False,none,none
txn_02941,False,none,none
txn_02942,False,none,none
txn_02943,False,none,none
txn_02944,False,none,none
txn_02945,False,none,none
txn_02946,False,none,none
txn_02947,False,none,none
txn_02948,False,none,none
txn_02949,False,none,none
txn_02950,False,none,none
txn_02951,False,none,none
txn_02952,False,none,none
txn_02953,False,none,none
txn_02954,False,none,none
txn_02955,False,none,none
txn_02956,False,none,none
txn_02957,False,none,none
txn_02958,False,none,none
txn_02959,False,none,none
txn_02960,False,none,none
txn_02961,False,none,none
txn_02962,False,none,none
txn_02963,False,none,none
txn_02964,False,none,none
txn_02965,False,none,none
txn_02966,False,none,none
txn_02967,False,none,none
txn_02968,False,none,none
txn_02969,False,none,none
txn_02970,False,none,none
txn_02971,False,none,none
txn_02972,False,none,none
txn_02973,False,none,none
txn_02974,False,none,none
txn_02975,False,none,none
txn_02976,False,none,none
txn_02977,False,none,none
txn_02978,False,none,none
txn_02979,False,none,none
txn_02980,False,none,none
txn_02981,False,none,none
txn_02982,False,none,none
txn_02983,False,none,none
txn_02984,False,none,none
txn_02985,False,none,none
txn_02986,False,none,none
txn_02987,False,none,none
txn_02988,False,none,none
txn_02989,False,none,none
txn_02990,False,none,none
txn_02991,False,none,none
txn_02992,False,none,none
txn_02993,False,none,none
txn_02994,False,none,none
txn_02995,False,none,none
txn_02996,False,none,none
txn_02997,False,none,none
txn_02998,False,none,none
txn_02999,False,none,none
txn_03000,False,none,none
txn_03001,False,none,none
